Suburb,Type,Price,Postcode,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,zipcode,airbnb_record_count,airbnb_price_mean
St Kilda,u,390000.0,3182.0,0.0,,,Port Phillip,-37.859,144.9767,3182.0,1135.0,147.7295154185022
St Kilda,u,500000.0,3182.0,0.0,,,Port Phillip,-37.8668,144.9801,3182.0,1135.0,147.7295154185022
St Kilda,u,571000.0,3182.0,,,,Port Phillip,-37.8591,144.97899999999996,3182.0,1135.0,147.7295154185022
St Kilda,u,690000.0,3182.0,0.0,,,Port Phillip,-37.8579,144.981,3182.0,1135.0,147.7295154185022
St Kilda,u,430000.0,3182.0,,,,Port Phillip,-37.8661,144.9772,3182.0,1135.0,147.7295154185022
St Kilda,u,420000.0,3182.0,954.0,,,Port Phillip,-37.8612,144.9804,3182.0,1135.0,147.7295154185022
St Kilda,u,392000.0,3182.0,0.0,,,Port Phillip,-37.8599,144.9766,3182.0,1135.0,147.7295154185022
St Kilda,h,1900000.0,3182.0,507.0,,,Port Phillip,-37.8616,144.9807,3182.0,1135.0,147.7295154185022
St Kilda,u,570000.0,3182.0,628.0,,,Port Phillip,-37.8681,144.9844,3182.0,1135.0,147.7295154185022
St Kilda,u,540000.0,3182.0,0.0,,,Port Phillip,-37.8653,144.9824,3182.0,1135.0,147.7295154185022
St Kilda,u,475000.0,3182.0,0.0,,,Port Phillip,-37.8604,144.9817,3182.0,1135.0,147.7295154185022
St Kilda,u,335000.0,3182.0,0.0,,,Port Phillip,-37.8682,144.9782,3182.0,1135.0,147.7295154185022
St Kilda,u,570000.0,3182.0,0.0,,,Port Phillip,-37.8709,144.9807,3182.0,1135.0,147.7295154185022
St Kilda,u,561000.0,3182.0,0.0,,,Port Phillip,-37.8653,144.9824,3182.0,1135.0,147.7295154185022
St Kilda,u,400000.0,3182.0,0.0,,,Port Phillip,-37.8619,144.976,3182.0,1135.0,147.7295154185022
St Kilda,h,1220000.0,3182.0,208.0,,,Port Phillip,-37.8659,144.9887,3182.0,1135.0,147.7295154185022
St Kilda,h,920000.0,3182.0,124.0,,,Port Phillip,-37.8656,144.9851,3182.0,1135.0,147.7295154185022
St Kilda,u,330000.0,3182.0,653.0,,,Port Phillip,-37.8642,144.9814,3182.0,1135.0,147.7295154185022
St Kilda,u,503500.0,3182.0,683.0,,,Port Phillip,-37.8594,144.9828,3182.0,1135.0,147.7295154185022
St Kilda,u,580000.0,3182.0,0.0,,,Port Phillip,-37.8617,144.9796,3182.0,1135.0,147.7295154185022
St Kilda,u,360000.0,3182.0,0.0,,,Port Phillip,-37.8627,144.9912,3182.0,1135.0,147.7295154185022
St Kilda,u,320000.0,3182.0,0.0,,,Port Phillip,-37.8587,144.9797,3182.0,1135.0,147.7295154185022
St Kilda,t,1295000.0,3182.0,0.0,,,Port Phillip,-37.8584,144.9802,3182.0,1135.0,147.7295154185022
St Kilda,u,481000.0,3182.0,0.0,,,Port Phillip,-37.8596,144.9889,3182.0,1135.0,147.7295154185022
St Kilda,h,1120000.0,3182.0,1039.0,,,Port Phillip,-37.8638,144.982,3182.0,1135.0,147.7295154185022
St Kilda,u,400000.0,3182.0,0.0,,,Port Phillip,-37.8676,144.9901,3182.0,1135.0,147.7295154185022
St Kilda,u,582000.0,3182.0,0.0,,,Port Phillip,-37.8619,144.9771,3182.0,1135.0,147.7295154185022
St Kilda,u,1210000.0,3182.0,0.0,,,Port Phillip,-37.8716,144.9828,3182.0,1135.0,147.7295154185022
St Kilda,u,366000.0,3182.0,0.0,,,Port Phillip,-37.8706,144.9821,3182.0,1135.0,147.7295154185022
St Kilda,h,808000.0,3182.0,124.0,,,Port Phillip,-37.8562,144.9848,3182.0,1135.0,147.7295154185022
St Kilda,h,1316000.0,3182.0,215.0,,,Port Phillip,-37.869,144.9826,3182.0,1135.0,147.7295154185022
St Kilda,u,640000.0,3182.0,0.0,,,Port Phillip,-37.8635,144.9857,3182.0,1135.0,147.7295154185022
St Kilda,u,785000.0,3182.0,0.0,,,Port Phillip,-37.8647,144.9819,3182.0,1135.0,147.7295154185022
St Kilda,u,450000.0,3182.0,0.0,,,Port Phillip,-37.8731,144.9799,3182.0,1135.0,147.7295154185022
St Kilda,h,875000.0,3182.0,123.0,,,Port Phillip,-37.8641,144.9866,3182.0,1135.0,147.7295154185022
St Kilda,u,650000.0,3182.0,822.0,,,Port Phillip,-37.8585,144.9854,3182.0,1135.0,147.7295154185022
St Kilda,u,431000.0,3182.0,0.0,,,Port Phillip,-37.8665,144.9833,3182.0,1135.0,147.7295154185022
St Kilda,u,385000.0,3182.0,0.0,,,Port Phillip,-37.8648,144.9783,3182.0,1135.0,147.7295154185022
St Kilda,u,575000.0,3182.0,0.0,,,Port Phillip,-37.8562,144.9844,3182.0,1135.0,147.7295154185022
St Kilda,u,757500.0,3182.0,0.0,,,Port Phillip,-37.865,144.9761,3182.0,1135.0,147.7295154185022
St Kilda,u,535000.0,3182.0,0.0,,,Port Phillip,-37.861,144.9891,3182.0,1135.0,147.7295154185022
St Kilda,u,610000.0,3182.0,0.0,,,Port Phillip,-37.8722,144.98,3182.0,1135.0,147.7295154185022
St Kilda,h,,3182.0,657.0,,,Port Phillip,-37.8582,144.9913,3182.0,1135.0,147.7295154185022
St Kilda,u,610000.0,3182.0,1211.0,,,Port Phillip,-37.8644,144.9741,3182.0,1135.0,147.7295154185022
St Kilda,u,420000.0,3182.0,0.0,,,Port Phillip,-37.8674,144.9839,3182.0,1135.0,147.7295154185022
St Kilda,h,1250000.0,3182.0,147.0,,,Port Phillip,-37.865,144.9804,3182.0,1135.0,147.7295154185022
St Kilda,u,360000.0,3182.0,400.0,,,Port Phillip,-37.859,144.9792,3182.0,1135.0,147.7295154185022
St Kilda,u,450000.0,3182.0,841.0,,,Port Phillip,-37.8612,144.985,3182.0,1135.0,147.7295154185022
St Kilda,u,535000.0,3182.0,0.0,,,Port Phillip,-37.8614,144.9793,3182.0,1135.0,147.7295154185022
St Kilda,h,1200500.0,3182.0,201.0,,,Port Phillip,-37.8654,144.9809,3182.0,1135.0,147.7295154185022
St Kilda,u,565000.0,3182.0,0.0,,,Port Phillip,-37.8562,144.9844,3182.0,1135.0,147.7295154185022
St Kilda,u,452000.0,3182.0,0.0,,,Port Phillip,-37.8631,144.9749,3182.0,1135.0,147.7295154185022
St Kilda,u,520000.0,3182.0,1235.0,,,Port Phillip,-37.8645,144.9749,3182.0,1135.0,147.7295154185022
St Kilda,u,482300.0,3182.0,0.0,,,Port Phillip,-37.8735,144.9798,3182.0,1135.0,147.7295154185022
St Kilda,u,902000.0,3182.0,0.0,,,Port Phillip,-37.8681,144.9894,3182.0,1135.0,147.7295154185022
St Kilda,u,1600000.0,3182.0,0.0,,,Port Phillip,-37.8584,144.9802,3182.0,1135.0,147.7295154185022
St Kilda,h,1435000.0,3182.0,225.0,,,Port Phillip,-37.8625,144.9888,3182.0,1135.0,147.7295154185022
St Kilda,u,750000.0,3182.0,0.0,,,Port Phillip,-37.8686,144.9812,3182.0,1135.0,147.7295154185022
St Kilda,h,1365000.0,3182.0,361.0,,,Port Phillip,-37.8646,144.98,3182.0,1135.0,147.7295154185022
St Kilda,h,1950000.0,3182.0,436.0,,,Port Phillip,-37.8629,144.9887,3182.0,1135.0,147.7295154185022
St Kilda,u,470000.0,3182.0,0.0,,,Port Phillip,-37.8562,144.9844,3182.0,1135.0,147.7295154185022
St Kilda,h,1678000.0,3182.0,361.0,,,Port Phillip,-37.8663,144.9882,3182.0,1135.0,147.7295154185022
St Kilda,u,400000.0,3182.0,797.0,,,Port Phillip,-37.8642,144.9793,3182.0,1135.0,147.7295154185022
St Kilda,u,500000.0,3182.0,0.0,,,Port Phillip,-37.859,144.9767,3182.0,1135.0,147.7295154185022
St Kilda,h,,3182.0,648.0,,,Port Phillip,-37.8724,144.9767,3182.0,1135.0,147.7295154185022
St Kilda,u,760000.0,3182.0,0.0,,,Port Phillip,-37.8718,144.9776,3182.0,1135.0,147.7295154185022
St Kilda,u,720000.0,3182.0,0.0,,,Port Phillip,-37.8612,144.985,3182.0,1135.0,147.7295154185022
St Kilda,u,461000.0,3182.0,0.0,,,Port Phillip,-37.8571,144.987,3182.0,1135.0,147.7295154185022
St Kilda,u,580000.0,3182.0,1155.0,,,Port Phillip,-37.8568,144.9873,3182.0,1135.0,147.7295154185022
St Kilda,u,700000.0,3182.0,0.0,,,Port Phillip,-37.8626,144.9818,3182.0,1135.0,147.7295154185022
St Kilda,u,430000.0,3182.0,0.0,,,Port Phillip,-37.859,144.9767,3182.0,1135.0,147.7295154185022
St Kilda,h,1030000.0,3182.0,292.0,,,Port Phillip,-37.8677,144.984,3182.0,1135.0,147.7295154185022
St Kilda,u,1100000.0,3182.0,,,,Port Phillip,-37.8695,144.9763,3182.0,1135.0,147.7295154185022
St Kilda,h,1225000.0,3182.0,248.0,,,Port Phillip,-37.8714,144.9802,3182.0,1135.0,147.7295154185022
St Kilda,u,400000.0,3182.0,0.0,,,Port Phillip,-37.8591,144.97899999999996,3182.0,1135.0,147.7295154185022
St Kilda,u,435000.0,3182.0,0.0,,,Port Phillip,-37.8573,144.9825,3182.0,1135.0,147.7295154185022
St Kilda,u,648000.0,3182.0,1208.0,,,Port Phillip,-37.861,144.9891,3182.0,1135.0,147.7295154185022
St Kilda,u,354000.0,3182.0,,,,Port Phillip,-37.8699,144.9764,3182.0,1135.0,147.7295154185022
St Kilda,u,550000.0,3182.0,,,,Port Phillip,-37.8601,144.9898,3182.0,1135.0,147.7295154185022
St Kilda,u,475000.0,3182.0,0.0,,,Port Phillip,-37.8569,144.9885,3182.0,1135.0,147.7295154185022
Strathmore,h,905000.0,3041.0,662.0,,,Moonee Valley,-37.7356,144.9242,,,
Strathmore,h,1052000.0,3041.0,699.0,,,Moonee Valley,-37.7207,144.9073,,,
Strathmore,h,1015000.0,3041.0,794.0,,,Moonee Valley,-37.7196,144.9062,,,
Strathmore,h,1265000.0,3041.0,649.0,,,Moonee Valley,-37.7367,144.9204,,,
Strathmore,h,1025000.0,3041.0,654.0,,,Moonee Valley,-37.7369,144.9251,,,
Strathmore,h,1430000.0,3041.0,694.0,,,Moonee Valley,-37.7411,144.9262,,,
Strathmore,h,1330000.0,3041.0,606.0,,,Moonee Valley,-37.7378,144.9168,,,
Strathmore,h,1200000.0,3041.0,,,,Moonee Valley,-37.7439,144.9331,,,
Strathmore,h,1321000.0,3041.0,703.0,,,Moonee Valley,-37.7346,144.9204,,,
Strathmore,h,1635000.0,3041.0,0.0,,,Moonee Valley,-37.7354,144.9128,,,
Strathmore,h,1194000.0,3041.0,650.0,,,Moonee Valley,-37.7436,144.9308,,,
Strathmore,h,1440000.0,3041.0,617.0,,,Moonee Valley,-37.7386,144.917,,,
Strathmore,h,1300000.0,3041.0,0.0,,,Moonee Valley,-37.7337,144.9184,,,
Strathmore,h,850000.0,3041.0,250.0,,,Moonee Valley,-37.7189,144.9036,,,
Strathmore,h,1150000.0,3041.0,696.0,,,Moonee Valley,-37.7261,144.9171,,,
Strathmore,h,910000.0,3041.0,692.0,,,Moonee Valley,-37.7217,144.9074,,,
Strathmore,h,1430000.0,3041.0,607.0,,,Moonee Valley,-37.7376,144.9154,,,
Strathmore,h,915000.0,3041.0,754.0,,,Moonee Valley,-37.7298,144.9162,,,
Strathmore,h,622500.0,3041.0,254.0,,,Moonee Valley,-37.7302,144.9167,,,
Strathmore,h,1500000.0,3041.0,722.0,,,Moonee Valley,-37.7427,144.9226,,,
Strathmore,t,995000.0,3041.0,260.0,,,Moonee Valley,-37.7319,144.9195,,,
Strathmore,h,1280000.0,3041.0,689.0,,,Moonee Valley,-37.7345,144.9196,,,
Strathmore,h,1485000.0,3041.0,502.0,,,Moonee Valley,-37.7317,144.9177,,,
Strathmore,h,1080000.0,3041.0,211.0,,,Moonee Valley,-37.734,144.9145,,,
Strathmore,h,1715000.0,3041.0,650.0,,,Moonee Valley,-37.7363,144.9208,,,
Strathmore,h,,3041.0,755.0,,,Moonee Valley,-37.7417,144.9133,,,
Strathmore,h,630000.0,3041.0,378.0,,,Moonee Valley,-37.7245,144.9097,,,
Strathmore,h,1205000.0,3041.0,650.0,,,Moonee Valley,-37.736,144.9202,,,
Strathmore,h,535000.0,3041.0,151.0,,,Moonee Valley,-37.7296,144.9234,,,
Strathmore,h,1075000.0,3041.0,752.0,,,Moonee Valley,-37.7303,144.9198,,,
Strathmore,h,1000000.0,3041.0,697.0,,,Moonee Valley,-37.7273,144.917,,,
Strathmore,h,1400000.0,3041.0,656.0,,,Moonee Valley,-37.7373,144.9217,,,
Strathmore,h,920000.0,3041.0,390.0,,,Moonee Valley,-37.7413,144.9163,,,
Strathmore,h,960000.0,3041.0,387.0,,,Moonee Valley,-37.7225,144.9055,,,
Strathmore,h,1160000.0,3041.0,651.0,,,Moonee Valley,-37.7416,144.9204,,,
Strathmore,h,1370000.0,3041.0,908.0,,,Moonee Valley,-37.735,144.9203,,,
Strathmore,t,600000.0,3041.0,717.0,,,Moonee Valley,-37.7234,144.9077,,,
Strathmore,h,880000.0,3041.0,387.0,,,Moonee Valley,-37.7225,144.9055,,,
Strathmore,h,1285000.0,3041.0,616.0,,,Moonee Valley,-37.7373,144.9155,,,
Sunshine,u,260000.0,3020.0,79.0,,,Brimbank,-37.7952,144.8262,,,
Sunshine,h,800000.0,3020.0,655.0,,,Brimbank,-37.7809,144.8424,,,
Sunshine,h,950000.0,3020.0,700.0,,,Brimbank,-37.7933,144.8411,,,
Sunshine,h,625000.0,3020.0,203.0,,,Brimbank,-37.7853,144.843,,,
Sunshine,h,710000.0,3020.0,457.0,,,Brimbank,-37.7878,144.8369,,,
Sunshine,h,735000.0,3020.0,539.0,,,Brimbank,-37.7877,144.8398,,,
Sunshine,h,1001000.0,3020.0,879.0,,,Brimbank,-37.7796,144.8426,,,
Sunshine,h,780000.0,3020.0,486.0,,,Brimbank,-37.7886,144.8438,,,
Sunshine,h,710000.0,3020.0,619.0,,,Brimbank,-37.7794,144.8395,,,
Sunshine,h,1350500.0,3020.0,726.0,,,Brimbank,-37.7864,144.8353,,,
Sunshine,h,745000.0,3020.0,518.0,,,Brimbank,-37.7802,144.8374,,,
Sunshine,h,490000.0,3020.0,322.0,,,Brimbank,-37.7876,144.8342,,,
Sunshine,h,700000.0,3020.0,807.0,,,Brimbank,-37.7966,144.8252,,,
Sunshine,h,895000.0,3020.0,690.0,,,Brimbank,-37.7933,144.8408,,,
Sunshine,h,657500.0,3020.0,513.0,,,Brimbank,-37.7796,144.8372,,,
Sunshine,h,1030000.0,3020.0,803.0,,,Brimbank,-37.7932,144.8434,,,
Sunshine,h,460000.0,3020.0,119.0,,,Brimbank,-37.7939,144.8261,,,
Sunshine,h,725000.0,3020.0,534.0,,,Brimbank,-37.7801,144.8412,,,
Sunshine,h,620000.0,3020.0,376.0,,,Brimbank,-37.7831,144.842,,,
Sunshine,h,460000.0,3020.0,306.0,,,Brimbank,-37.7807,144.842,,,
Sunshine,u,470000.0,3020.0,234.0,,,Brimbank,-37.7895,144.8385,,,
Sunshine,h,910000.0,3020.0,725.0,,,Brimbank,-37.7918,144.8419,,,
Sunshine,h,702000.0,3020.0,542.0,,,Brimbank,-37.7949,144.8303,,,
Sunshine,h,580000.0,3020.0,469.0,,,Brimbank,-37.7923,144.8289,,,
Sunshine,u,490000.0,3020.0,301.0,,,Brimbank,-37.7793,144.8427,,,
Sunshine,h,890000.0,3020.0,668.0,,,Brimbank,-37.7796,144.845,,,
Sunshine,h,675000.0,3020.0,500.0,,,Brimbank,-37.7821,144.8456,,,
Sunshine,h,425000.0,3020.0,225.0,,,Brimbank,-37.7795,144.8432,,,
Sunshine,h,715000.0,3020.0,558.0,,,Brimbank,-37.7807,144.8341,,,
Sunshine,h,816000.0,3020.0,511.0,,,Brimbank,-37.7906,144.8387,,,
Sunshine,h,825000.0,3020.0,580.0,,,Brimbank,-37.7818,144.8393,,,
Sunshine,h,950000.0,3020.0,704.0,,,Brimbank,-37.7933,144.8409,,,
Sunshine,u,425500.0,3020.0,153.0,,,Brimbank,-37.7912,144.8439,,,
Sunshine,h,735000.0,3020.0,435.0,,,Brimbank,-37.7877,144.838,,,
Sunshine,h,595000.0,3020.0,36.0,,,Brimbank,-37.7851,144.8434,,,
Sunshine,h,735000.0,3020.0,490.0,,,Brimbank,-37.7892,144.8432,,,
Sunshine,h,610000.0,3020.0,705.0,,,Brimbank,-37.8005,144.822,,,
Sunshine,h,600000.0,3020.0,0.0,,,Brimbank,-37.7796,144.8455,,,
Sunshine,h,595999.0,3020.0,750.0,,,Brimbank,-37.7892,144.827,,,
Sunshine,h,591000.0,3020.0,210.0,,,Brimbank,-37.7938,144.8322,,,
Sunshine,h,590000.0,3020.0,438.0,,,Brimbank,-37.7804,144.8425,,,
Sunshine,h,691000.0,3020.0,521.0,,,Brimbank,-37.7953,144.8332,,,
Sunshine,h,701000.0,3020.0,550.0,,,Brimbank,-37.7952,144.8302,,,
Sunshine,h,688000.0,3020.0,611.0,,,Brimbank,-37.7824,144.8414,,,
Sunshine,h,611000.0,3020.0,204.0,,,Brimbank,-37.7938,144.8321,,,
Sunshine,h,655000.0,3020.0,497.0,,,Brimbank,-37.7809,144.8467,,,
Sunshine,h,551000.0,3020.0,613.0,,,Brimbank,-37.7918,144.8268,,,
Sunshine,h,750000.0,3020.0,483.0,,,Brimbank,-37.7866,144.841,,,
Sunshine,h,670000.0,3020.0,603.0,,,Brimbank,-37.7945,144.8267,,,
Sunshine,h,888000.0,3020.0,562.0,,,Brimbank,-37.7919,144.8394,,,
Sunshine,h,607500.0,3020.0,487.0,,,Brimbank,-37.7883,144.8439,,,
Sunshine,h,850000.0,3020.0,505.0,,,Brimbank,-37.7798,144.8352,,,
Sunshine,h,590000.0,3020.0,490.0,,,Brimbank,-37.7893,144.8437,,,
Sunshine,h,555000.0,3020.0,254.0,,,Brimbank,-37.7881,144.8354,,,
Sunshine,h,605000.0,3020.0,462.0,,,Brimbank,-37.7969,144.8276,,,
Sunshine,h,930000.0,3020.0,504.0,,,Brimbank,-37.7952,144.8325,,,
Sunshine,u,550000.0,3020.0,0.0,,,Brimbank,-37.7922,144.8283,,,
Sunshine,h,880000.0,3020.0,463.0,,,Brimbank,-37.7905,144.8359,,,
Sunshine,h,570000.0,3020.0,535.0,,,Brimbank,-37.7956,144.8292,,,
Sunshine,h,700000.0,3020.0,505.0,,,Brimbank,-37.7817,144.8448,,,
Sunshine,h,571000.0,3020.0,589.0,,,Brimbank,-37.7856,144.8177,,,
Sunshine,h,835000.0,3020.0,465.0,,,Brimbank,-37.7905,144.836,,,
Sunshine,h,625000.0,3020.0,459.0,,,Brimbank,-37.7813,144.8394,,,
Sunshine,h,695000.0,3020.0,616.0,,,Brimbank,-37.7842,144.843,,,
Sunshine,h,794000.0,3020.0,426.0,,,Brimbank,-37.793,144.8283,,,
Sunshine,h,890000.0,3020.0,668.0,,,Brimbank,-37.7943,144.8319,,,
Sunshine,h,910000.0,3020.0,653.0,,,Brimbank,-37.7815,144.8423,,,
Sunshine,h,607000.0,3020.0,563.0,,,Brimbank,-37.7956,144.826,,,
Sunshine,h,679500.0,3020.0,351.0,,,Brimbank,-37.7843,144.8392,,,
Sunshine,t,500000.0,3020.0,224.0,,,Brimbank,-37.7863,144.8401,,,
Sunshine,h,895000.0,3020.0,430.0,,,Brimbank,-37.7939,144.8283,,,
Sunshine,h,762500.0,3020.0,510.0,,,Brimbank,-37.7903,144.8387,,,
Sunshine,h,702000.0,3020.0,611.0,,,Brimbank,-37.783,144.8405,,,
Sunshine,t,410000.0,3020.0,204.0,,,Brimbank,-37.7982,144.82299999999995,,,
Sunshine,h,720000.0,3020.0,465.0,,,Brimbank,-37.7889,144.8362,,,
Sunshine,h,590000.0,3020.0,286.0,,,Brimbank,-37.7896,144.8369,,,
Sunshine,h,635000.0,3020.0,631.0,,,Brimbank,-37.7836,144.8408,,,
Sunshine,h,711000.0,3020.0,494.0,,,Brimbank,-37.7794,144.8347,,,
Sunshine,h,700000.0,3020.0,650.0,,,Brimbank,-37.7867,144.8437,,,
Sunshine,h,435000.0,3020.0,155.0,,,Brimbank,-37.7796,144.8384,,,
Sunshine,h,1001000.0,3020.0,581.0,,,Brimbank,-37.7905,144.8414,,,
Sunshine,h,591500.0,3020.0,427.0,,,Brimbank,-37.7925,144.8282,,,
Sunshine North,h,716000.0,3020.0,683.0,,,Brimbank,-37.7694,144.8321,,,
Sunshine North,h,701000.0,3020.0,630.0,,,Brimbank,-37.7692,144.8348,,,
Sunshine North,h,555000.0,3020.0,565.0,,,Brimbank,-37.7781,144.8451,,,
Sunshine North,h,490000.0,3020.0,541.0,,,Brimbank,-37.7669,144.8308,,,
Sunshine North,h,620500.0,3020.0,609.0,,,Brimbank,-37.7754,144.846,,,
Sunshine North,h,480000.0,3020.0,546.0,,,Brimbank,-37.7555,144.8295,,,
Sunshine North,h,435000.0,3020.0,343.0,,,Brimbank,-37.7689,144.8402,,,
Sunshine North,h,607000.0,3020.0,575.0,,,Brimbank,-37.7748,144.833,,,
Sunshine North,h,600000.0,3020.0,634.0,,,Brimbank,-37.7667,144.8445,,,
Sunshine North,h,560000.0,3020.0,615.0,,,Brimbank,-37.7683,144.8316,,,
Sunshine North,h,626800.0,3020.0,581.0,,,Brimbank,-37.7712,144.8336,,,
Sunshine North,h,670000.0,3020.0,532.0,,,Brimbank,-37.7749,144.8313,,,
Sunshine North,h,571500.0,3020.0,528.0,,,Brimbank,-37.758,144.8256,,,
Sunshine North,u,315000.0,3020.0,14.0,,,Brimbank,-37.7756,144.8345,,,
Sunshine North,h,630000.0,3020.0,625.0,,,Brimbank,-37.7695,144.8347,,,
Sunshine North,h,685000.0,3020.0,592.0,,,Brimbank,-37.7751,144.8342,,,
Sunshine North,h,690000.0,3020.0,629.0,,,Brimbank,-37.774,144.8443,,,
Sunshine North,h,605000.0,3020.0,661.0,,,Brimbank,-37.7651,144.8241,,,
Sunshine North,h,808000.0,3020.0,692.0,,,Brimbank,-37.771,144.8428,,,
Sunshine North,h,790000.0,3020.0,568.0,,,Brimbank,-37.7727,144.8417,,,
Sunshine North,h,600000.0,3020.0,751.0,,,Brimbank,-37.7692,144.8246,,,
Sunshine North,h,650000.0,3020.0,598.0,,,Brimbank,-37.7705,144.8307,,,
Sunshine North,h,640000.0,3020.0,609.0,,,Brimbank,-37.7661,144.8396,,,
Sunshine North,h,736000.0,3020.0,615.0,,,Brimbank,-37.7675,144.8414,,,
Sunshine North,h,605000.0,3020.0,617.0,,,Brimbank,-37.7683,144.8314,,,
Sunshine North,h,650000.0,3020.0,611.0,,,Brimbank,-37.7724,144.8413,,,
Sunshine North,h,725000.0,3020.0,668.0,,,Brimbank,-37.7661,144.84,,,
Sunshine North,h,715000.0,3020.0,588.0,,,Brimbank,-37.7674,144.8362,,,
Sunshine North,h,735000.0,3020.0,635.0,,,Brimbank,-37.7693,144.8351,,,
Sunshine North,h,635800.0,3020.0,602.0,,,Brimbank,-37.7696,144.84,,,
Sunshine North,h,432500.0,3020.0,581.0,,,Brimbank,-37.7602,144.8316,,,
Sunshine North,h,621000.0,3020.0,619.0,,,Brimbank,-37.7665,144.8358,,,
Sunshine North,h,580000.0,3020.0,0.0,,,Brimbank,-37.7652,144.8376,,,
Sunshine North,h,680000.0,3020.0,553.0,,,Brimbank,-37.7706,144.8422,,,
Sunshine North,h,700000.0,3020.0,538.0,,,Brimbank,-37.7704,144.8384,,,
Sunshine North,h,650000.0,3020.0,476.0,,,Brimbank,-37.769,144.8441,,,
Sunshine North,h,1190000.0,3020.0,968.0,,,Brimbank,-37.7698,144.8362,,,
Sunshine North,h,591000.0,3020.0,673.0,,,Brimbank,-37.7623,144.8272,,,
Sunshine North,h,665000.0,3020.0,707.0,,,Brimbank,-37.7676,144.8339,,,
Sunshine North,h,710000.0,3020.0,610.0,,,Brimbank,-37.7719,144.8414,,,
Sunshine North,h,705000.0,3020.0,570.0,,,Brimbank,-37.7749,144.8329,,,
Sunshine North,h,520000.0,3020.0,535.0,,,Brimbank,-37.757,144.8313,,,
Sunshine North,h,620000.0,3020.0,221.0,,,Brimbank,-37.7708,144.8401,,,
Sunshine North,h,503000.0,3020.0,251.0,,,Brimbank,-37.7682,144.8335,,,
Sunshine North,h,1000000.0,3020.0,786.0,,,Brimbank,-37.7743,144.8425,,,
Sunshine North,h,650000.0,3020.0,556.0,,,Brimbank,-37.7699,144.8422,,,
Sunshine North,h,871000.0,3020.0,694.0,,,Brimbank,-37.7741,144.8354,,,
Sunshine West,h,496000.0,3020.0,780.0,,,Brimbank,-37.8004,144.8105,,,
Sunshine West,h,488000.0,3020.0,538.0,,,Brimbank,-37.7952,144.8126,,,
Sunshine West,h,560000.0,3020.0,582.0,,,Brimbank,-37.7906,144.7929,,,
Sunshine West,h,615000.0,3020.0,667.0,,,Brimbank,-37.7969,144.8086,,,
Sunshine West,t,450000.0,3020.0,344.0,,,Brimbank,-37.7967,144.8083,,,
Sunshine West,h,581000.0,3020.0,656.0,,,Brimbank,-37.7939,144.8091,,,
Sunshine West,h,625000.0,3020.0,611.0,,,Brimbank,-37.7917,144.8196,,,
Sunshine West,h,645400.0,3020.0,765.0,,,Brimbank,-37.786,144.815,,,
Sunshine West,h,680000.0,3020.0,726.0,,,Brimbank,-37.7905,144.8073,,,
Sunshine West,h,620000.0,3020.0,699.0,,,Brimbank,-37.7905,144.8033,,,
Sunshine West,u,545000.0,3020.0,240.0,,,Brimbank,-37.7891,144.8152,,,
Sunshine West,h,621000.0,3020.0,596.0,,,Brimbank,-37.7981,144.7936,,,
Sunshine West,h,515000.0,3020.0,620.0,,,Brimbank,-37.7968,144.8142,,,
Sunshine West,h,601000.0,3020.0,520.0,,,Brimbank,-37.7942,144.8112,,,
Sunshine West,h,687000.0,3020.0,695.0,,,Brimbank,-37.7853,144.8114,,,
Sunshine West,h,668000.0,3020.0,697.0,,,Brimbank,-37.7897,144.7964,,,
Sunshine West,h,485000.0,3020.0,482.0,,,Brimbank,-37.7904,144.8133,,,
Sunshine West,h,510000.0,3020.0,672.0,,,Brimbank,-37.7871,144.8083,,,
Sunshine West,h,665000.0,3020.0,699.0,,,Brimbank,-37.7872,144.7975,,,
Sunshine West,h,500000.0,3020.0,541.0,,,Brimbank,-37.7928,144.804,,,
Sunshine West,h,825000.0,3020.0,792.0,,,Brimbank,-37.7913,144.80200000000005,,,
Sunshine West,h,480000.0,3020.0,696.0,,,Brimbank,-37.7836,144.7988,,,
Sunshine West,h,544500.0,3020.0,696.0,,,Brimbank,-37.7841,144.8052,,,
Sunshine West,h,621000.0,3020.0,700.0,,,Brimbank,-37.7902,144.8102,,,
Sunshine West,h,575000.0,3020.0,686.0,,,Brimbank,-37.7901,144.8068,,,
Sunshine West,h,650000.0,3020.0,612.0,,,Brimbank,-37.7916,144.82,,,
Sunshine West,h,593000.0,3020.0,534.0,,,Brimbank,-37.796,144.8108,,,
Sunshine West,h,690000.0,3020.0,540.0,,,Brimbank,-37.789,144.8195,,,
Sunshine West,h,625000.0,3020.0,650.0,,,Brimbank,-37.7968,144.8086,,,
Sunshine West,h,660000.0,3020.0,700.0,,,Brimbank,-37.7845,144.8131,,,
Sunshine West,h,472500.0,3020.0,586.0,,,Brimbank,-37.791,144.7925,,,
Sunshine West,h,547500.0,3020.0,603.0,,,Brimbank,-37.7891,144.82299999999995,,,
Sunshine West,h,590000.0,3020.0,697.0,,,Brimbank,-37.7896,144.8018,,,
Sunshine West,h,280000.0,3020.0,0.0,,,Brimbank,-37.7913,144.7889,,,
Sunshine West,h,555000.0,3020.0,836.0,,,Brimbank,-37.8003,144.8097,,,
